Crash ID,Degree of crash - detailed,Reporting year,Year of crash,Month of crash,Day of week of crash,Two-hour intervals,Street of crash,Street type,Town,Route no.,School zone location,School zone active,Type of location,Latitude,Longitude,LGA,Urbanisation,Conurbation 1,Alignment,Street lighting,Road surface,Surface condition,Weather,Natural lighting,Signals operation,Other traffic control,Speed limit,Road classification,RUM - code,DCA - code,First impact type,Key TU type,Other TU type,No. of traffic units involved,No. killed,No. seriously injured,No. moderately injured,No. minor-other injured
1361241,4,2024,2024,5,6,3,171,1,252,55,0,1,10,-33.878609,151.210744,69,0,2,1,1,0,3,4,2,2,7,40,1,14295,14295,3,5,19,2,0,1,0,0
1361242,2,2024,2024,5,5,11,22,23,18,34609,0,1,9,-34.507099,150.810563,80,0,2,0,3,0,2,6,0,0,7,50,0,1957,4009,1,0,5,2,0,0,1,0
1361246,2,2024,2024,5,2,10,43,27,5,46,0,1,9,-28.286547,153.563081,72,2,1,1,0,0,0,0,0,0,7,40,1,3775,3775,0,5,0,2,0,0,1,0
1361248,4,2024,2024,5,4,10,232,36,134,331,0,1,2,-33.978366,150.805802,12,0,2,1,2,0,0,0,0,0,7,80,2,4026,4026,8,16,40,1,0,1,0,0
1361251,2,2024,2024,8,0,3,150,27,309,415,0,1,2,-33.803549,151.113436,61,0,2,0,1,0,0,0,2,0,7,70,2,14295,14295,3,5,0,7,0,0,1,1
1361252,2,2024,2024,5,6,7,2126,17,147,2149,0,1,9,-33.871728,151.124102,14,0,2,0,3,0,0,0,2,0,7,60,2,3775,3775,0,5,0,2,0,0,2,0
1361253,4,2024,2024,5,6,3,1,31,26,34609,0,1,10,-31.963635,152.586242,43,2,1,1,1,0,0,0,2,0,0,50,0,6545,6545,4,10,0,2,0,1,1,0
1361255,1,2024,2024,6,4,9,98,31,102,34609,0,1,9,-33.943353,151.197587,4,0,2,1,1,0,0,0,2,0,7,50,0,323,323,1,33,27,2,0,0,0,1
1361256,2,2024,2024,5,1,11,14,27,133,34609,0,1,1,-34.506587,150.784283,80,0,2,1,0,0,0,0,0,0,7,50,0,9859,9859,1,5,0,2,0,0,1,0
1361259,4,2024,2024,5,2,8,1052,14,33,928,0,1,3,-33.662229,151.126483,31,0,2,1,1,0,3,2,3,0,7,110,2,9859,9859,8,10,40,1,0,1,0,0
1361261,4,2024,2024,1,4,0,2126,17,90,2149,0,1,2,-33.708054,150.323237,8,2,2,0,2,0,0,0,0,0,7,70,2,404,404,8,19,40,1,0,1,0,0
1361265,2,2024,2024,5,0,7,2126,17,62,2149,0,1,9,-33.736339,150.60514,8,2,2,0,0,0,3,3,2,2,7,60,2,14295,14295,3,30,5,3,0,0,1,0
1361266,2,2024,2024,5,5,1,829,31,49,102,0,1,9,-34.447712,147.54408,51,2,1,1,2,0,0,0,0,0,7,50,2,1850,777,5,16,40,1,0,0,1,1
1361268,4,2024,2024,5,4,3,163,27,95,165,0,1,2,-33.734124,150.834504,7,0,2,1,2,0,0,0,2,0,7,60,1,1220,1220,9,29,28,2,0,1,0,0
1361270,4,2024,2024,5,4,6,1,7,609,34609,0,1,7,-33.775155,150.914803,7,0,2,0,1,0,0,0,2,0,0,50,0,4552,985,8,5,40,1,0,1,0,0
1361271,4,2024,2024,5,4,11,126,1,94,144,0,1,7,-33.785687,150.805902,55,0,2,0,2,0,0,0,0,0,0,60,2,4552,985,8,5,40,1,0,1,0,0
1361275,4,2024,2024,1,3,5,192,31,316,120,0,1,10,-33.913163,151.24204,59,0,2,1,1,0,0,0,2,2,7,50,2,5929,5929,1,5,19,2,0,1,0,0
1361276,4,2024,2024,5,4,8,2261,17,140,2252,1,0,9,-33.904648,151.005334,15,0,2,1,2,0,0,0,3,0,0,70,2,775,775,4,0,18,2,0,1,0,0
1361279,2,2024,2024,5,6,7,2261,17,45,2252,0,1,3,-34.302815,150.608403,79,1,2,1,0,0,0,0,2,0,7,110,2,9859,9859,8,30,40,1,0,0,1,0
1361280,1,2024,2024,5,2,9,14,1,169,99,0,1,10,-33.900901,151.215126,69,0,2,1,2,0,0,0,0,2,0,50,2,623,623,3,0,5,2,0,0,0,1
1361281,4,2024,2024,5,5,9,16,27,12,34609,0,1,1,-32.923135,151.583332,37,0,2,0,0,0,0,0,0,0,7,60,0,1259,5151,8,5,40,1,0,2,0,0
1361285,4,2024,2024,1,6,6,125,27,53,123,0,1,10,-33.362192,151.444404,16,2,2,1,1,0,0,0,2,2,7,60,2,14295,14295,3,0,5,2,0,1,0,0
1361286,4,2024,2024,5,3,0,3,27,22,34609,0,1,9,-32.852025,149.98511,44,2,1,1,0,0,0,0,0,0,7,50,0,475,475,5,10,40,1,0,1,0,0
1361289,1,2024,2024,1,4,9,163,27,95,165,0,1,2,-33.737398,150.840459,7,0,2,1,2,0,0,0,0,0,7,60,1,9859,9859,8,16,40,1,0,0,0,1
1361292,2,2024,2024,8,4,9,7,31,253,34609,0,1,9,-33.954045,151.094234,25,0,2,1,2,0,0,0,0,0,7,50,0,926,926,4,5,5,2,0,0,2,0
1361293,4,2024,2024,1,2,6,196,10,24,168,0,1,1,-33.962944,150.987345,15,0,2,0,0,0,0,0,2,0,7,60,2,782,957,5,16,40,1,0,1,0,0
1361295,4,2024,2024,5,0,10,12,10,26,8,0,1,9,-34.020474,151.083023,68,0,2,1,2,0,0,0,3,0,0,60,1,2040,2040,9,5,28,2,0,1,0,0
1361296,4,2024,2024,5,4,9,1052,14,33,928,0,1,3,-33.642703,151.142637,31,0,2,1,0,0,0,0,0,0,7,110,2,4026,4026,8,5,40,5,0,3,0,0
1361297,4,2024,2024,1,1,8,72,27,82,102,0,1,1,-33.794612,151.266174,50,0,2,1,2,0,0,0,0,0,7,60,2,387,387,1,22,0,3,0,1,0,0
1361298,4,2024,2024,1,5,4,5,10,27,34609,0,1,7,-30.147231,153.189122,19,2,1,1,1,0,0,3,2,0,0,50,0,6545,6545,4,10,27,2,0,1,0,0
1361299,4,2024,2024,5,5,7,1,31,77,34609,0,1,7,-30.332942,149.782413,51,2,1,1,1,0,0,0,2,0,0,50,0,6545,6545,4,16,13,2,0,1,0,0
1361302,4,2024,2024,1,0,9,10,7,39,34609,0,1,9,-32.713167,152.07245,57,2,1,0,2,0,0,0,3,0,0,50,0,5929,5929,1,10,27,2,0,1,0,0
1361304,4,2024,2024,1,1,7,866,17,171,793,0,1,9,-33.80595,150.970263,54,0,2,1,1,0,0,0,2,2,9,70,2,1220,1220,9,10,28,2,0,1,0,0
1361305,2,2024,2024,1,0,8,916,17,66,917,0,1,2,-32.812318,151.653608,48,0,2,1,0,0,0,0,2,0,7,90,2,14295,14295,3,5,5,3,0,0,2,0
1361306,1,2024,2024,5,1,8,7,27,7,8,0,1,9,-34.574197,148.353548,30,1,0,0,0,0,0,0,2,0,0,100,1,2585,4009,8,16,40,1,0,0,0,1
1361307,4,2024,2024,5,6,8,80,31,204,187,0,1,1,-33.878737,151.126014,32,0,2,1,2,0,0,0,0,0,7,50,2,5929,5929,1,5,19,2,0,1,0,0
1361308,1,2024,2024,1,0,1,102,1,91,34609,1,0,1,-33.995032,150.883239,13,0,2,1,2,0,0,0,0,0,7,50,0,4026,4026,1,5,5,2,0,0,0,1
1361309,4,2024,2024,1,4,6,829,27,363,770,0,1,10,-33.808664,151.005317,54,0,2,1,1,0,0,0,2,2,9,60,2,591,591,1,18,22,2,0,1,0,0
1361311,2,2024,2024,1,2,7,3,31,169,34609,0,1,9,-33.617996,150.721441,29,2,2,1,1,0,0,0,2,0,7,80,0,256,256,4,5,19,2,0,0,1,0
1361312,4,2024,2024,1,1,5,1,31,463,34609,0,1,9,-30.294413,153.110934,19,2,1,1,1,0,3,4,2,0,15,50,0,2852,2852,4,5,0,2,0,1,0,0
1361313,1,2024,2024,5,6,6,829,27,159,770,0,1,9,-33.810267,151.093632,61,0,2,1,0,0,3,0,2,0,9,60,2,2040,2040,9,0,28,2,0,0,0,1
1361315,4,2024,2024,1,0,7,3371,17,54,3342,0,1,1,-33.23546,151.501463,16,2,2,1,3,0,0,0,2,0,7,60,2,1669,1669,3,5,25,2,0,1,0,0
1361316,2,2024,2024,1,4,9,24,31,314,34609,0,1,9,-33.856178,150.931036,24,0,2,1,2,0,0,0,3,0,0,50,0,5929,5929,1,5,5,3,0,0,1,0
1361319,2,2024,2024,6,6,4,205,27,147,415,0,1,2,-33.743736,151.150331,36,0,2,1,1,0,0,0,2,0,7,70,2,1945,1945,5,22,40,1,0,0,1,0
1361321,2,2024,2024,6,0,10,192,10,57,114,1,0,7,-33.463307,151.364493,16,2,2,0,0,0,0,0,2,0,0,60,2,1850,1463,5,16,40,1,0,0,1,0
1361322,4,2024,2024,1,4,4,177,31,314,208,0,1,7,-33.862818,150.945305,24,0,2,1,0,0,0,0,2,0,0,60,1,1220,1220,9,5,28,2,0,1,0,0
1361327,4,2024,2024,1,3,7,17,27,11,13,0,1,1,-32.743167,148.597561,11,1,0,1,0,0,0,0,2,0,7,100,1,3775,3775,0,0,5,2,0,1,0,2
1361332,2,2024,2024,1,4,7,55,27,74,9,1,0,1,-33.72979,151.041803,31,0,2,1,3,0,0,0,2,0,7,60,1,1109,397,1,0,5,2,0,0,1,0
1361338,2,2024,2024,1,1,9,56,31,38,34609,0,1,1,-33.772008,150.79675,55,0,2,1,3,0,0,0,0,0,7,50,0,84,84,8,16,40,1,0,0,1,0
1361339,2,2024,2024,1,1,10,12,1,123,34609,0,1,1,-33.916476,151.224081,59,0,2,1,3,0,2,6,0,0,7,50,0,14295,14295,3,22,27,2,0,0,2,0
1361340,1,2024,2024,1,5,6,6,10,36,34609,0,1,9,-34.048726,150.721258,12,0,2,0,3,0,0,0,2,0,7,50,0,623,623,3,21,0,2,0,0,0,1
1361342,2,2024,2024,1,0,6,2,27,1,34609,0,1,1,-33.134495,151.374794,16,1,2,0,0,2,0,0,2,0,7,100,0,1850,1463,5,16,40,1,0,0,1,0
1361343,4,2024,2024,1,3,3,3371,17,139,3342,0,1,10,-33.841702,151.21003,49,0,2,0,0,0,0,0,2,3,7,60,2,14295,14295,3,5,27,2,0,1,0,0
1361344,4,2024,2024,1,4,3,35,27,30,34609,0,1,1,-28.329799,153.493756,72,2,1,0,0,0,3,4,2,0,7,80,0,3775,3775,0,10,0,2,0,1,0,0
1361345,4,2024,2024,1,4,4,25,31,127,30,0,1,9,-33.891215,151.158392,32,0,2,1,1,0,0,0,2,0,0,60,1,1957,777,8,8,40,2,0,1,0,0
1361347,2,2024,2024,1,5,0,18,31,155,34609,0,1,10,-33.142507,148.161808,53,2,1,0,2,0,0,6,0,0,0,50,0,4552,5151,8,5,40,1,0,0,1,0
1361350,2,2024,2024,8,5,8,1,31,60,34609,0,1,9,-33.628099,150.282412,8,2,2,1,1,0,0,0,2,0,7,50,0,1945,1945,5,16,40,1,0,0,1,0
1361351,2,2024,2024,1,0,8,68,31,128,7,0,1,1,-33.618909,150.811075,29,2,2,1,1,0,0,0,2,0,7,50,1,340,340,9,10,28,2,0,0,1,0
1361357,2,2024,2024,6,1,10,21,7,102,34609,1,0,1,-31.109964,150.913919,70,2,1,0,2,0,0,0,0,0,7,50,0,3775,3775,0,0,0,2,0,0,1,0
1361358,2,2024,2024,5,2,3,191,17,25,189,0,1,1,-32.351124,150.663431,46,1,0,0,0,0,3,0,1,0,7,100,2,3775,3775,0,34,2,2,0,0,1,0
1361360,2,2024,2024,1,5,4,79,31,123,34609,0,1,7,-33.837003,148.69329,51,2,1,1,1,0,3,3,2,0,0,50,0,1945,1945,5,16,40,1,0,0,1,0
1361361,2,2024,2024,1,1,7,55,1,134,34609,0,1,10,-33.521509,151.313988,16,2,2,1,1,0,0,0,2,0,0,50,0,2040,2040,9,5,28,2,0,0,1,0
1361362,4,2024,2024,5,1,8,4,31,609,34609,0,1,1,-33.783162,150.8986,7,0,2,1,3,0,2,6,2,0,7,50,0,9859,9859,1,16,5,4,0,1,0,0
1361363,2,2024,2024,1,6,6,4,31,28,34609,1,0,9,-33.41201,149.558782,3,2,1,1,0,0,0,0,2,0,0,50,0,6545,6545,4,0,5,2,0,0,1,0
1361366,1,2024,2024,1,0,6,10,31,87,34609,0,1,2,-28.808725,153.278682,39,2,1,1,0,0,0,0,2,0,7,50,0,340,340,9,5,28,2,0,0,0,1
1361372,4,2024,2024,5,3,5,84,27,56,34609,0,1,1,-33.760724,150.782835,55,0,2,1,1,0,0,0,2,0,7,50,0,941,941,1,10,19,2,0,1,0,0
1361373,1,2024,2024,1,5,7,346,17,35,332,0,1,10,-28.813597,153.26659,39,2,1,1,1,0,0,0,2,0,7,60,2,14295,14295,3,16,5,2,0,0,0,1
1361375,4,2024,2024,1,5,3,49,27,232,62,0,1,2,-33.690602,150.921907,7,0,2,0,3,0,0,1,2,0,7,70,2,14295,14295,3,29,0,2,0,1,1,0
1361379,1,2024,2024,1,1,4,1104,14,161,962,0,1,3,-33.878743,151.158038,32,0,2,1,3,0,0,0,2,0,7,90,2,14295,14295,3,0,13,2,0,0,0,1
1361380,4,2024,2024,1,5,4,149,36,15,113,0,1,1,-32.349946,152.512371,43,1,0,0,3,0,0,0,2,0,7,100,1,1669,1669,3,5,13,2,0,1,0,0
1361384,2,2024,2024,11,5,8,2,31,76,34609,0,1,9,-33.914129,150.869215,41,0,2,0,3,0,0,0,2,0,7,50,0,1957,4009,1,5,13,3,0,0,1,0
1361386,2,2024,2024,11,5,7,145,27,234,34609,0,1,9,-34.292107,146.05388,28,2,1,1,3,0,0,0,2,0,7,60,0,5929,5929,1,10,5,2,0,0,1,0
1361389,1,2024,2024,1,4,9,15,31,346,38,0,1,9,-33.874801,151.094392,9,0,2,1,3,0,0,0,0,0,0,50,1,2852,2852,4,5,5,2,0,0,0,1
1361390,1,2024,2024,1,2,6,12,27,67,34609,0,1,9,-33.66064,150.914067,71,0,2,0,3,0,0,0,2,0,0,60,0,2852,2852,4,5,0,2,0,0,0,1
1361391,1,2024,2024,1,4,8,137,31,37,34609,0,1,1,-32.682495,151.388733,17,2,1,0,3,0,3,4,3,0,7,50,0,2585,4009,1,30,22,2,0,0,0,1
1361393,2,2024,2024,11,6,8,225,17,85,180,1,0,10,-34.571547,150.76538,62,0,2,1,3,0,0,0,3,2,7,50,2,14295,14295,3,5,5,2,0,0,1,0
1361394,1,2024,2024,1,6,7,2126,17,438,2149,0,1,10,-33.845062,151.042205,21,0,2,1,3,0,0,0,2,2,7,70,2,1282,1282,1,10,0,2,0,0,0,1
1361395,4,2024,2024,11,6,3,165,31,67,34609,0,1,9,-33.646305,150.900592,71,0,2,1,3,0,0,0,2,0,0,60,0,926,926,4,5,10,2,0,1,0,0
1361399,1,2024,2024,1,5,7,222,27,98,70,1,0,9,-33.737339,151.063117,31,0,2,1,3,0,0,0,2,0,7,60,2,1282,1282,1,0,19,2,0,0,0,1
1361401,2,2024,2024,1,6,3,3371,17,85,3342,0,1,9,-33.733539,151.127998,36,0,2,0,2,0,0,0,1,2,7,60,2,5929,5929,1,0,0,2,0,0,1,0
1361405,2,2024,2024,1,2,5,2261,17,284,2252,0,1,9,-33.905036,151.010142,15,0,2,1,3,0,0,0,2,0,0,70,2,2852,2852,4,5,13,2,0,0,1,0
1361409,1,2024,2024,11,3,6,1052,14,33,928,0,1,3,-33.641683,151.143847,31,0,2,0,3,0,0,0,2,0,7,110,2,4552,5151,1,0,36,2,0,0,0,1
1361410,2,2024,2024,1,0,4,38,27,290,159,0,1,1,-33.948639,151.128238,4,0,2,1,3,0,0,0,2,0,7,60,2,1192,1192,1,5,0,2,0,0,1,1
1361414,1,2024,2024,1,0,4,280,10,237,240,0,1,9,-33.877352,150.965763,24,0,2,1,3,0,0,0,2,2,7,60,2,14295,14295,3,8,5,2,0,0,0,1
1361418,2,2024,2024,1,4,7,12,27,62,12,0,1,10,-33.748356,151.263858,50,0,2,1,1,0,0,0,2,0,15,50,1,5929,5929,1,5,5,2,0,0,1,0
1361422,1,2024,2024,1,1,2,15,27,16,34609,0,1,7,-33.732415,151.277317,50,0,2,0,3,0,0,0,1,0,0,50,0,2852,2852,4,0,0,2,0,0,0,1
1361428,1,2024,2024,5,5,6,2209,17,157,2205,0,1,9,-34.009403,151.098717,68,0,2,1,3,0,0,0,2,0,7,70,2,1192,1192,1,34,2,2,0,0,0,1
1361430,1,2024,2024,1,0,6,14,27,11,34609,0,1,9,-34.514701,150.770505,80,0,2,0,3,0,0,0,2,0,7,80,0,1669,1669,3,0,0,2,0,0,0,1
1361433,1,2024,2024,1,6,7,8,31,165,770,0,1,9,-33.85263,151.155829,14,0,2,1,3,0,0,0,2,2,7,60,2,144,144,1,5,5,2,0,0,0,1
1361434,1,2024,2024,11,3,5,12,10,16,34609,0,1,9,-33.172221,151.587466,16,2,2,1,3,2,0,0,2,0,0,80,0,489,489,8,5,40,1,0,0,0,1
1361435,2,2024,2024,5,6,3,46,36,11,46,0,1,1,-33.096732,149.101472,11,1,0,0,0,0,0,0,1,0,7,100,1,4552,5151,8,10,40,1,0,0,1,0
1361438,1,2024,2024,11,1,3,1104,14,113,962,0,1,3,-33.785958,150.715249,55,0,2,0,3,0,0,0,2,0,7,110,2,14295,14295,3,8,5,2,0,0,0,1
1361440,1,2024,2024,1,6,6,145,31,147,3342,0,1,9,-33.749268,151.145894,36,0,2,1,3,0,0,0,2,1,7,60,2,14295,14295,3,5,5,2,0,0,0,1
1361445,2,2024,2024,1,5,6,133,10,316,121,0,1,7,-31.468151,152.90889,56,2,1,1,3,0,0,0,2,0,0,60,1,5929,5929,1,16,0,2,0,0,1,0
1361446,2,2024,2024,11,6,6,112,17,207,112,0,1,1,-31.956082,141.44682,51,2,1,1,3,0,0,0,2,0,7,50,2,945,945,5,5,40,1,0,0,1,0
1361448,1,2024,2024,1,5,5,97,27,271,799,0,1,10,-33.936084,151.011331,15,0,2,1,3,0,0,0,2,2,7,70,2,14295,14295,3,5,0,3,0,0,0,1
1361450,2,2024,2024,11,5,9,829,27,363,770,0,1,9,-33.809156,151.022369,54,0,2,1,3,0,0,0,0,2,7,50,2,2852,2852,4,5,5,2,0,0,1,0
1361454,2,2024,2024,11,3,6,4,27,3,34609,0,1,1,-30.658653,150.478665,51,1,0,0,3,2,0,0,2,0,7,100,0,3775,3775,0,10,10,2,0,0,1,0
1361455,1,2024,2024,1,5,11,194,31,309,702,0,1,10,-33.817986,151.101382,61,0,2,1,3,0,0,0,0,2,7,60,2,2852,2852,4,5,5,2,0,0,0,1
1361456,1,2024,2024,1,3,8,829,31,314,240,0,1,10,-33.848867,150.922629,24,0,2,1,3,0,0,0,2,2,7,60,2,515,515,1,5,13,2,0,0,0,1
1361463,2,2024,2024,1,1,9,3371,17,173,3342,0,1,10,-33.71601,151.108738,31,0,2,0,3,0,0,0,0,2,7,60,2,5929,5929,1,9,0,2,0,0,1,0
1361470,1,2024,2024,1,3,7,234,27,112,217,1,0,1,-33.684845,151.027553,71,0,2,0,3,0,0,0,2,0,7,60,2,1669,1669,3,21,5,2,0,0,0,1
1361474,1,2024,2024,1,6,7,43,27,273,87,0,1,9,-34.440106,150.890927,80,0,2,1,3,0,0,0,2,3,7,80,2,14295,14295,3,5,13,3,0,0,0,1
1361479,2,2024,2024,11,5,9,7,31,107,157,1,0,10,-29.674146,152.934122,18,2,1,1,3,0,0,0,0,0,0,50,2,2852,2852,4,0,5,2,0,0,1,0
1361480,4,2024,2024,1,4,5,21,27,112,34609,1,0,1,-33.697232,151.040992,31,0,2,1,0,0,0,0,2,0,7,60,0,9859,9859,1,0,0,4,0,1,1,0
1361483,1,2024,2024,1,6,7,11,7,304,34609,0,1,1,-33.921521,151.156054,32,0,2,1,0,0,0,0,2,0,9,50,0,14295,14295,3,0,0,3,0,0,0,2
1361485,2,2024,2024,1,0,5,16,27,88,20,0,1,1,-33.757968,150.85114,7,0,2,1,3,0,0,0,2,0,7,60,1,1981,1981,4,5,5,2,0,0,1,0
1361486,2,2024,2024,11,1,7,57,36,169,769,0,1,1,-33.603076,150.768929,29,2,2,1,3,0,0,0,2,0,7,80,2,3775,3775,0,5,13,2,0,0,1,0
1361487,1,2024,2024,1,4,7,3371,17,52,3342,0,1,10,-33.262809,151.464678,16,2,2,1,3,0,0,0,2,2,7,70,2,1669,1669,3,0,13,2,0,0,0,1
1361492,1,2024,2024,11,3,5,866,17,36,793,1,0,9,-33.792773,151.01972,54,0,2,1,3,0,0,0,2,0,0,60,2,1192,1192,1,0,5,2,0,0,0,1
1361493,4,2024,2024,1,2,7,1104,14,323,962,0,1,3,-33.802213,150.887747,7,0,2,1,3,0,0,0,2,0,7,100,2,14295,14295,3,5,25,3,0,1,0,0
1361494,1,2024,2024,1,0,5,5,1,173,34609,0,1,1,-33.719237,151.119048,36,0,2,1,3,0,0,0,2,0,16,50,0,14295,14295,3,5,5,3,0,0,0,1
1361496,1,2024,2024,1,1,6,29,31,609,48,0,1,10,-33.771977,150.891949,7,0,2,1,3,0,0,0,2,2,9,60,1,2040,2040,9,5,28,2,0,0,0,1
1361499,4,2024,2024,1,5,5,11,31,176,10,0,1,10,-33.949591,151.147812,4,0,2,1,3,0,0,0,2,0,0,60,1,5929,5929,1,5,19,2,0,1,0,0
1361500,2,2024,2024,1,2,7,27,27,251,136,0,1,9,-33.768007,150.943317,7,0,2,1,0,0,0,0,2,0,7,60,2,1383,1383,1,5,13,2,0,0,1,0
1361502,1,2024,2024,1,5,3,147,27,72,605,1,0,10,-33.830326,151.226499,49,0,2,1,3,0,0,0,1,2,7,60,2,3775,3775,0,10,12,2,0,0,0,1
1361510,1,2024,2024,1,5,6,10,27,237,34609,0,1,1,-33.869427,150.957508,24,0,2,1,3,0,0,0,2,0,7,40,0,14295,14295,3,0,0,3,0,0,0,1
1361513,2,2024,2024,1,4,3,9,27,8,228,0,1,1,-33.295614,150.977881,29,2,2,0,3,0,0,0,1,0,7,80,1,2585,4009,8,0,40,1,0,0,1,0
1361514,2,2024,2024,6,2,9,500,27,198,799,0,1,10,-33.920184,151.09964,15,0,2,1,3,0,3,4,0,2,7,60,2,6545,6545,4,0,13,3,0,0,2,1
1361515,1,2024,2024,1,0,7,72,14,252,71,0,1,3,-33.887888,151.217753,69,0,2,1,3,0,0,0,2,0,7,80,2,1391,1391,1,10,5,3,0,0,0,1
1361516,2,2024,2024,11,1,3,39,31,26,34609,0,1,10,-33.067804,151.578193,37,0,2,0,3,0,0,0,2,0,15,50,0,6545,6545,4,8,13,2,0,0,1,0
1361518,1,2024,2024,11,3,5,112,17,12,112,0,1,1,-31.554764,144.417218,51,1,0,1,3,0,0,0,2,0,7,110,2,1945,1945,5,33,40,1,0,0,0,1
1361525,1,2024,2024,1,0,9,2261,17,109,2252,0,1,3,-33.96291,150.875302,41,0,2,1,3,0,0,0,0,0,7,100,2,14295,14295,3,5,0,3,0,0,0,1
1361527,4,2024,2024,1,2,8,3371,17,22,3342,0,1,2,-31.899603,152.533051,43,1,0,1,3,0,0,0,3,0,7,110,1,9859,9859,8,10,40,1,0,1,0,0
1361528,1,2024,2024,5,6,4,3371,17,53,3342,0,1,9,-33.765217,151.156771,36,0,2,1,3,0,0,0,2,2,7,60,2,14295,14295,3,5,5,3,0,0,0,1
1361530,2,2024,2024,11,3,10,232,36,60,331,0,1,9,-34.037285,150.744861,12,0,2,0,3,0,0,0,0,2,7,80,2,5929,5929,1,5,5,2,0,0,1,0
1361532,1,2024,2024,5,5,4,205,27,50,415,0,1,1,-33.685465,151.251179,50,0,2,1,3,0,0,0,2,0,7,70,2,14295,14295,3,30,0,2,0,0,0,1
1361541,1,2024,2024,6,0,5,255,27,37,62,0,1,1,-32.802176,151.514088,17,2,1,1,3,0,0,0,2,0,7,60,2,217,217,1,30,0,4,0,0,0,1
1361543,4,2024,2024,11,1,3,283,27,88,702,0,1,10,-33.983423,151.109296,25,0,2,1,3,0,0,0,2,2,7,70,2,14295,14295,3,5,5,2,0,1,0,0
1361546,4,2024,2024,1,4,8,1,27,13,34609,0,1,1,-28.867384,153.271303,39,2,1,1,0,0,0,0,2,0,7,80,0,1945,1945,5,16,40,1,0,1,0,0
1361549,1,2024,2024,5,0,8,22,31,163,34609,0,1,1,-33.867132,151.100426,14,0,2,1,0,0,0,0,2,0,7,50,0,4026,4026,8,5,40,2,0,0,0,1
1361550,2,2024,2024,1,4,3,33,31,61,34609,0,1,9,-29.742599,151.731469,51,2,1,1,1,0,0,0,2,0,0,50,0,9859,9859,8,10,40,1,0,0,1,0
1361557,1,2024,2024,1,4,7,24,31,314,34609,0,1,7,-33.85485,150.921418,24,0,2,1,0,0,0,0,2,0,0,50,0,6545,6545,4,0,5,2,0,0,0,2
1361559,2,2024,2024,11,5,11,9,27,10,34609,0,1,1,-31.100297,152.748623,34,2,1,0,0,0,0,0,0,0,7,80,0,2585,4009,8,0,40,1,0,0,1,0
1361562,2,2024,2024,1,6,6,12,27,58,34609,0,1,1,-32.98899,151.670577,37,0,2,0,0,0,3,4,2,0,7,60,0,1957,4009,1,5,0,3,0,0,1,0
1361563,2,2024,2024,1,2,8,481,17,29,483,0,1,10,-31.277369,149.278878,51,2,1,1,0,0,0,0,2,0,0,50,2,6545,6545,4,10,0,2,0,0,1,0
1361565,2,2024,2024,1,5,5,4,31,13,34609,1,0,10,-35.628158,144.128522,51,2,1,1,1,0,3,3,2,0,0,50,0,6545,6545,4,10,13,2,0,0,1,0
1361568,1,2024,2024,1,3,3,68,27,36,208,0,1,1,-33.759702,151.07904,31,0,2,1,0,0,0,0,1,0,7,60,2,14295,14295,3,5,27,4,0,0,0,1
1361571,2,2024,2024,8,5,8,475,31,252,75,0,1,1,-33.883606,151.20834,69,0,2,1,2,0,0,0,2,0,7,40,1,1282,1282,1,33,27,2,0,0,1,0
1361576,4,2024,2024,1,0,6,85,31,115,34609,0,1,10,-33.879829,151.193043,69,0,2,1,0,0,0,0,2,0,0,40,0,6545,6545,4,22,5,2,0,1,0,0
1361578,2,2024,2024,1,6,7,6,27,84,34609,0,1,1,-33.782452,151.100788,61,0,2,1,1,0,0,0,2,0,7,50,0,9859,9859,1,5,5,2,0,0,1,0
1361586,1,2024,2024,1,0,8,4,27,138,34609,0,1,1,-33.87547,151.259869,81,0,2,1,1,0,0,0,2,0,7,50,0,323,323,1,15,0,2,0,0,0,1
1361593,4,2024,2024,1,0,3,2261,17,45,2252,0,1,9,-33.889113,150.969748,15,0,2,0,2,0,0,0,2,2,7,70,2,926,926,4,16,13,2,0,1,0,0
1361595,4,2024,2024,0,3,1,1,31,24,34609,0,1,1,-33.659519,150.869627,7,0,2,1,2,0,0,0,0,0,7,50,0,9859,9859,1,10,0,2,0,1,0,0
1361596,4,2024,2024,1,3,6,225,17,32,180,0,1,10,-34.589371,150.601534,78,2,1,0,1,0,0,0,2,0,15,50,2,2852,2852,4,0,19,2,0,1,0,0
1361600,4,2024,2024,5,2,4,283,27,145,702,1,0,2,-33.925255,151.0699,15,0,2,1,1,0,0,0,2,0,7,60,2,1981,1981,4,0,5,2,0,1,1,0
1361602,2,2024,2024,1,5,8,28,27,94,34609,0,1,1,-33.786234,150.790296,55,0,2,1,0,0,0,0,3,0,7,50,0,14295,14295,3,5,19,2,0,0,1,0
1361606,2,2024,2024,1,3,6,361,23,253,165,0,1,9,-33.968658,151.104995,25,0,2,1,0,0,0,0,2,0,0,50,1,515,515,1,0,18,2,0,0,1,0
1361611,4,2024,2024,1,0,9,35,1,63,52,0,1,9,-33.732582,150.797335,7,0,2,1,2,0,0,0,0,2,7,60,1,5929,5929,1,5,0,2,0,1,0,1
1361614,2,2024,2024,6,3,0,51,27,69,63,0,1,9,-34.554053,150.854461,62,0,2,1,2,0,3,4,0,2,7,70,2,9859,9859,8,5,40,1,0,0,1,0
